  0.0000000E+00 -1.1920929E-07
  9.7703960E-05   1.539589    
  1.9540792E-04  0.4261014    
  2.9311187E-04  0.2759516    
  3.9081584E-04   1.517077    
  4.8851978E-04  0.2867820    
  5.8622373E-04  -1.514161    
  6.8392768E-04 -0.5954054    
  7.8163168E-04 -0.1528633    
  8.7933562E-04  -1.450054    
  9.7703957E-04 -0.5631737    
  1.0747436E-03   1.439475    
  1.1724475E-03  0.7748607    
  1.2701515E-03  6.3273042E-02
  1.3678554E-03   1.343890    
  1.4655594E-03  0.8192542    
  1.5632634E-03  -1.316400    
  1.6609672E-03 -0.9547933    
  1.7586712E-03 -1.1844322E-02
  1.8563751E-03  -1.205631    
  1.9540791E-03  -1.046019    
  2.0517830E-03   1.147965    
  2.1494871E-03   1.125316    
  2.2471910E-03  1.2456477E-03
  2.3448949E-03   1.043662    
  2.4425990E-03   1.235785    
  2.5403029E-03 -0.9392302    
  2.6380068E-03  -1.276799    
  2.7357107E-03 -3.2026917E-02
  2.8334148E-03 -0.8673041    
  2.9311187E-03  -1.382533    
  3.0288226E-03  0.6970687    
  3.1265267E-03   1.400326    
  3.2242306E-03  0.1025918    
  3.3219345E-03  0.6863721    
  3.4196386E-03   1.482174    
  3.5173425E-03 -0.4298567    
  3.6150464E-03  -1.488119    
  3.7127503E-03 -0.2092735    
  3.8104544E-03 -0.5107067    
  3.9081583E-03  -1.532728    
  4.0058624E-03  0.1471008    
  4.1035661E-03   1.533916    
  4.2012702E-03  0.3465081    
  4.2989743E-03  0.3497097    
  4.3966779E-03   1.534398    
  4.4943821E-03  0.1409902    
  4.5920862E-03  -1.533268    
  4.6897898E-03 -0.5070965    
  4.7874940E-03 -0.2118981    
  4.8851981E-03  -1.489550    
  4.9829017E-03 -0.4239674    
  5.0806059E-03   1.483764    
  5.1783095E-03  0.6825453    
  5.2760136E-03  0.1045020    
  5.3737178E-03   1.402591    
  5.4714214E-03  0.6916123    
  5.5691255E-03  -1.385154    
  5.6668296E-03 -0.8634671    
  5.7645333E-03 -3.3123523E-02
  5.8622374E-03  -1.279748    
  5.9599415E-03 -0.9343991    
  6.0576452E-03   1.239373    
  6.1553493E-03   1.040025    
  6.2530534E-03  1.4718175E-03
  6.3507571E-03   1.128771    
  6.4484612E-03   1.143922    
  6.5461653E-03  -1.050466    
  6.6438690E-03  -1.202400    
  6.7415731E-03 -1.1187814E-02
  6.8392772E-03 -0.9585543    
  6.9369809E-03  -1.313274    
  7.0346850E-03  0.8244138    
  7.1323887E-03   1.341255    
  7.2300928E-03  6.1768457E-02
  7.3277969E-03  0.7787189    
  7.4255005E-03   1.437353    
  7.5232047E-03 -0.5688673    
  7.6209088E-03  -1.448181    
  7.7186124E-03 -0.1505886    
  7.8163166E-03 -0.5991516    
  7.9140207E-03  -1.513085    
  8.0117248E-03  0.2928069    
  8.1094280E-03   1.516099    
  8.2071321E-03  0.2730254    
  8.3048362E-03  0.4295342    
  8.4025403E-03   1.539556    
  8.5002445E-03 -6.1388612E-03
  8.5979486E-03  -1.539600    
  8.6956518E-03 -0.4226771    
  8.7933559E-03 -0.2788903    
  8.8910600E-03  -1.518035    
  8.9887641E-03 -0.2807521    
  9.0864683E-03   1.515214    
  9.1841724E-03  0.5916641    
  9.2818756E-03  0.1551534    
  9.3795797E-03   1.451910    
  9.4772838E-03  0.5574704    
  9.5749879E-03  -1.441575    
  9.6726920E-03 -0.7710028    
  9.7703962E-03 -6.4794928E-02
  9.8680994E-03  -1.346511    
  9.9658035E-03 -0.8140809    
  1.0063508E-02   1.319505    
  1.0161212E-02  0.9510280    
  1.0258916E-02  1.2519166E-02
  1.0356619E-02   1.208852    
  1.0454323E-02   1.041555    
  1.0552027E-02  -1.151989    
  1.0649731E-02  -1.121853    
  1.0747436E-02 -1.0384023E-03
  1.0845140E-02  -1.047292    
  1.0942843E-02  -1.232177    
  1.1040547E-02  0.9440468    
  1.1138251E-02   1.273837    
  1.1235955E-02  3.0948669E-02
  1.1333659E-02  0.8711394    
  1.1431363E-02   1.379890    
  1.1529067E-02 -0.7025139    
  1.1626771E-02  -1.398044    
  1.1724475E-02 -0.1006979    
  1.1822179E-02 -0.6902011    
  1.1919883E-02  -1.480562    
  1.2017586E-02  0.4357390    
  1.2115290E-02   1.486669    
  1.2212995E-02  0.2066628    
  1.2310699E-02  0.5143236    
  1.2408403E-02   1.532166    
  1.2506107E-02 -0.1532094    
  1.2603810E-02  -1.533412    
  1.2701514E-02 -0.3433169    
  1.2799218E-02 -0.3529222    
  1.2896922E-02  -1.534859    
  1.2994627E-02 -0.1348770    
  1.3092331E-02   1.533786    
  1.3190034E-02  0.5034931    
  1.3287738E-02  0.2145366    
  1.3385442E-02   1.490961    
  1.3483146E-02  0.4180708    
  1.3580850E-02  -1.485332    
  1.3678554E-02 -0.6787208    
  1.3776258E-02 -0.1064287    
  1.3873962E-02  -1.404840    
  1.3971666E-02 -0.6861445    
  1.4069370E-02   1.387754    
  1.4167074E-02  0.8596278    
  1.4264777E-02  3.4238398E-02
  1.4362481E-02   1.282685    
  1.4460186E-02  0.9295521    
  1.4557890E-02  -1.242942    
  1.4655594E-02  -1.036382    
  1.4753298E-02 -1.7165244E-03
  1.4851001E-02  -1.132217    
  1.4948705E-02  -1.139861    
  1.5046409E-02   1.054897    
  1.5144113E-02   1.199158    
  1.5241818E-02  1.0550059E-02
  1.5339522E-02  0.9623110    
  1.5437225E-02   1.310127    
  1.5534929E-02 -0.8295602    
  1.5632633E-02  -1.338605    
  1.5730336E-02 -6.0281187E-02
  1.5828041E-02 -0.7825778    
  1.5925745E-02  -1.435209    
  1.6023450E-02  0.5745521    
  1.6121153E-02   1.446290    
  1.6218856E-02  0.1483289    
  1.6316561E-02  0.6029019    
  1.6414264E-02   1.511987    
  1.6511969E-02 -0.2988271    
  1.6609672E-02  -1.515100    
  1.6707378E-02 -0.2701114    
  1.6805081E-02 -0.4329759    
  1.6902784E-02  -1.539500    
  1.7000489E-02  1.2277663E-02
  1.7098192E-02   1.539590    
  1.7195897E-02  0.4192615    
  1.7293600E-02  0.2818411    
  1.7391304E-02   1.518973    
  1.7489009E-02  0.2747173    
  1.7586712E-02  -1.516244    
  1.7684417E-02 -0.5879276    
  1.7782120E-02 -0.1574584    
  1.7879823E-02  -1.453748    
  1.7977528E-02 -0.5517583    
  1.8075231E-02   1.443652    
  1.8172937E-02  0.7671448    
  1.8270640E-02  6.6334486E-02
  1.8368345E-02   1.349117    
  1.8466048E-02  0.8088946    
  1.8563751E-02  -1.322590    
  1.8661456E-02 -0.9472585    
  1.8759159E-02 -1.3212666E-02
  1.8856864E-02  -1.212060    
  1.8954568E-02  -1.037074    
  1.9052271E-02   1.155995    
  1.9149976E-02   1.118382    
  1.9247679E-02  8.5000694E-04
  1.9345384E-02   1.050916    
  1.9443087E-02   1.228550    
  1.9540792E-02 -0.9488479    
  1.9638496E-02  -1.270863    
  1.9736199E-02 -2.9888049E-02
  1.9833904E-02 -0.8749720    
  1.9931607E-02  -1.377226    
  2.0029312E-02  0.7079477    
  2.0127015E-02   1.395747    
  2.0224718E-02  9.8820589E-02
  2.0322423E-02  0.6940331    
  2.0420127E-02   1.478927    
  2.0517832E-02 -0.4416146    
  2.0615535E-02  -1.485200    
  2.0713238E-02 -0.2040660    
  2.0810943E-02 -0.5179471    
  2.0908646E-02  -1.531582    
  2.1006351E-02  0.1593153    
  2.1104055E-02   1.532888    
  2.1201760E-02  0.3401366    
  2.1299463E-02  0.3561449    
  2.1397166E-02   1.535298    
  2.1494871E-02  0.1287613    
  2.1592574E-02  -1.534281    
